danceability,energy,valence,liveness,acousticness,instrumentalness,speechiness,period
0.49439179577612624,0.2959783321577025,0.5132880433317938,0.21374903080432744,0.8586920420776476,0.2793380513603728,0.12056618801696266,1930-1960
0.5353217714098673,0.5015095829316194,0.5753320685294293,0.22144941518379654,0.49915076506630757,0.105508027438999,0.11058719028348112,1960-1990
0.5930318687320975,0.6260116288093288,0.5465311418078235,0.2103143701770097,0.3212804954370304,0.07560093742507097,0.09186530463832733,1990-2020
